"customer_id","age","gender","city","segment","account_id","balance","transaction_id","transaction_date","amount","type","category"
853,57,"Female","Astana","mass",853,"717104",11080,"2024-02-10","31955","debit","transfer"
621,29,"Male","Shymkent","mass",621,"993666",11081,"2024-09-03","2419","debit","atm"
785,50,"Female","Astana","mass",785,"250144",11082,"2024-01-31","8263","debit","transfer"
168,62,"Male","Shymkent","premium",168,"147745",11083,"2024-04-04","21705","debit","food"
397,35,"Male","Almaty","mass",397,"235419",11084,"2024-02-29","309","debit","transfer"
180,59,"Male","Astana","mass",180,"168616",11085,"2024-10-22","4934","debit","food"
58,64,"Male","Shymkent","premium",58,"610032",11086,"2024-01-25","31612","debit","transfer"
480,47,"Female","Almaty","mass",480,"940051",11087,"2024-07-15","12546","credit","transfer"
933,49,"Male","Shymkent","mass",933,"481215",11088,"2024-11-12","4062","debit","atm"
591,51,"Male","Astana","mass",591,"219128",11089,"2024-11-22","13128","debit","transfer"
460,50,"Male","Shymkent","mass",460,"498682",11090,"2024-03-04","22003","debit","shopping"
61,25,"Male","Shymkent","mass",61,"625043",11091,"2024-12-27","11817","credit","atm"
369,65,"Female","Shymkent","mass",369,"961030",11092,"2024-11-30","37662","credit","atm"
121,58,"Female","Shymkent","mass",121,"719174",11093,"2024-06-25","30645","debit","shopping"
719,30,"Female","Astana","mass",719,"426044",11094,"2024-10-27","49097","credit","atm"
546,62,"Male","Astana","premium",546,"275049",11095,"2024-07-08","35312","debit","transfer"
582,52,"Male","Astana","mass",582,"43764",11096,"2024-02-21","43643","debit","shopping"
17,20,"Female","Shymkent","mass",17,"158763",11097,"2024-01-31","41200","debit","transfer"
496,65,"Male","Almaty","mass",496,"689870",11098,"2024-07-02","35475","debit","atm"
497,42,"Male","Shymkent","premium",497,"787738",11099,"2024-04-26","20420","debit","salary"
505,46,"Female","Shymkent","mass",505,"521658",11100,"2024-03-13","19401","debit","shopping"
532,47,"Female","Almaty","mass",532,"193984",11101,"2024-05-26","18281","debit","food"
969,34,"Male","Shymkent","mass",969,"699895",11102,"2024-05-03","9268","debit","atm"
315,66,"Male","Shymkent","premium",315,"335299",11103,"2024-11-21","2673","debit","salary"
69,21,"Male","Shymkent","mass",69,"675673",11104,"2024-06-30","19073","debit","atm"
727,18,"Male","Astana","mass",727,"765791",11105,"2024-04-09","36151","debit","transfer"
161,69,"Female","Shymkent","mass",161,"62433",11106,"2024-11-13","42859","credit","transfer"
614,66,"Female","Astana","mass",614,"987410",11107,"2024-06-26","20901","credit","transfer"
888,47,"Male","Astana","mass",888,"993778",11108,"2024-06-14","28744","debit","salary"
718,62,"Male","Astana","mass",718,"844052",11109,"2024-01-10","27623","debit","transfer"
145,18,"Male","Almaty","mass",145,"486904",11110,"2024-06-11","33581","debit","atm"
569,50,"Female","Shymkent","mass",569,"723858",11111,"2024-02-15","18907","credit","atm"
595,21,"Female","Almaty","mass",595,"152353",11112,"2024-10-06","1990","debit","atm"
993,64,"Female","Shymkent","mass",993,"625210",11113,"2024-04-07","20051","debit","shopping"
385,46,"Female","Almaty","mass",385,"87051",11114,"2024-04-24","5475","debit","atm"
269,37,"Male","Astana","mass",269,"357246",11115,"2024-11-24","31405","debit","transfer"
923,33,"Male","Almaty","mass",923,"535352",11116,"2024-12-19","15679","credit","shopping"
454,69,"Female","Almaty","mass",454,"520616",11117,"2024-07-25","9970","debit","shopping"
699,39,"Male","Almaty","premium",699,"637787",11118,"2024-03-31","18631","credit","shopping"
518,66,"Female","Shymkent","premium",518,"670798",11119,"2024-12-12","9209","credit","shopping"
865,18,"Female","Astana","mass",865,"647418",11120,"2024-05-06","26942","credit","salary"
350,39,"Female","Almaty","mass",350,"320146",11121,"2024-08-24","10816","credit","atm"
110,41,"Female","Almaty","mass",110,"49812",11122,"2024-01-27","18290","debit","salary"
483,36,"Male","Astana","mass",483,"111541",11123,"2024-01-26","48685","debit","food"
407,64,"Female","Almaty","mass",407,"606226",11124,"2024-06-20","36919","debit","salary"
650,64,"Male","Almaty","mass",650,"806457",11125,"2024-05-24","32533","debit","shopping"
51,31,"Male","Astana","premium",51,"418458",11126,"2024-06-02","41619","debit","atm"
403,63,"Male","Almaty","mass",403,"488765",11127,"2024-12-23","25304","debit","atm"
563,68,"Female","Shymkent","mass",563,"488067",11128,"2024-11-07","46508","debit","transfer"
476,33,"Male","Almaty","mass",476,"322854",11129,"2024-08-09","42971","debit","salary"
87,40,"Female","Astana","mass",87,"30099",11130,"2024-03-22","36630","debit","atm"
68,57,"Female","Astana","mass",68,"937562",11131,"2024-08-07","44611","credit","food"
596,67,"Male","Astana","mass",596,"112935",11132,"2024-08-19","26484","credit","food"
979,39,"Male","Shymkent","premium",979,"331119",11133,"2024-05-23","10187","credit","salary"
42,54,"Male","Astana","mass",42,"761282",11134,"2024-09-14","12222","debit","transfer"
731,66,"Female","Almaty","mass",731,"759785",11135,"2024-11-24","30998","debit","food"
57,45,"Female","Almaty","premium",57,"446790",11136,"2024-07-09","15941","debit","transfer"
738,49,"Male","Astana","mass",738,"23408",11137,"2024-11-15","25682","debit","salary"
196,69,"Female","Almaty","mass",196,"824834",11138,"2024-03-05","10142","debit","atm"
760,40,"Male","Astana","mass",760,"838357",11139,"2024-06-03","26605","credit","transfer"
678,61,"Male","Shymkent","premium",678,"185194",11140,"2024-09-02","23394","debit","food"
62,64,"Female","Astana","mass",62,"492148",11141,"2024-05-16","6273","debit","transfer"
263,37,"Male","Shymkent","mass",263,"784192",11142,"2024-12-12","18616","credit","atm"
112,68,"Female","Almaty","mass",112,"715339",11143,"2024-06-15","7032","credit","atm"
765,33,"Female","Shymkent","mass",765,"880214",11144,"2024-06-11","18009","credit","food"
711,56,"Female","Astana","mass",711,"652416",11145,"2024-06-09","30341","debit","transfer"
178,45,"Female","Shymkent","mass",178,"299188",11146,"2024-11-29","16812","credit","transfer"
948,23,"Male","Astana","mass",948,"914051",11147,"2024-01-01","2757","debit","shopping"
26,50,"Male","Shymkent","mass",26,"281854",11148,"2024-06-26","29205","debit","food"
410,19,"Female","Astana","mass",410,"384890",11149,"2024-11-22","41647","debit","transfer"
758,20,"Female","Almaty","mass",758,"6968",11150,"2024-12-24","30482","debit","salary"
531,50,"Male","Almaty","mass",531,"827675",11151,"2024-08-31","22456","credit","shopping"
777,45,"Male","Shymkent","mass",777,"770644",11152,"2024-06-28","19689","credit","food"
317,53,"Male","Astana","premium",317,"827760",11153,"2024-10-16","39701","debit","atm"
532,47,"Female","Almaty","mass",532,"193984",11154,"2024-08-25","24016","debit","food"
106,41,"Male","Astana","mass",106,"711935",11155,"2024-04-26","40775","debit","salary"
749,37,"Male","Almaty","mass",749,"223492",11156,"2024-12-13","34466","debit","salary"
818,66,"Male","Almaty","premium",818,"15534",11157,"2024-01-07","3951","debit","atm"
464,22,"Female","Astana","mass",464,"556376",11158,"2024-06-22","27148","debit","atm"
246,34,"Male","Shymkent","premium",246,"78077",11159,"2024-04-25","7682","debit","atm"
81,31,"Male","Astana","mass",81,"445376",11160,"2024-09-11","43877","credit","shopping"
662,62,"Male","Shymkent","mass",662,"222542",11161,"2024-03-19","40691","debit","salary"
909,37,"Female","Astana","mass",909,"516479",11162,"2024-01-24","4707","credit","atm"
396,20,"Male","Almaty","mass",396,"141880",11163,"2024-03-31","5607","debit","salary"
522,22,"Male","Almaty","mass",522,"778799",11164,"2024-02-08","6034","debit","shopping"
833,55,"Female","Almaty","mass",833,"306081",11165,"2024-07-13","42071","credit","shopping"
736,61,"Male","Shymkent","mass",736,"404303",11166,"2024-11-25","22052","debit","salary"
926,33,"Female","Almaty","premium",926,"168017",11167,"2024-07-22","4759","credit","atm"
264,53,"Female","Shymkent","mass",264,"435928",11168,"2024-06-17","4498","credit","food"
661,56,"Male","Shymkent","mass",661,"5668",11169,"2024-06-05","6342","debit","transfer"
790,46,"Female","Astana","mass",790,"990121",11170,"2024-07-18","28720","debit","salary"
274,50,"Female","Almaty","mass",274,"924767",11171,"2024-09-29","26005","credit","shopping"
706,53,"Male","Astana","mass",706,"325203",11172,"2024-09-27","10896","debit","atm"
944,45,"Female","Shymkent","mass",944,"45095",11173,"2024-01-04","47245","debit","transfer"
172,53,"Male","Shymkent","premium",172,"7415",11174,"2024-05-28","39479","credit","salary"
265,36,"Male","Almaty","mass",265,"920114",11175,"2024-03-11","47643","debit","food"
963,64,"Male","Astana","mass",963,"834440",11176,"2024-02-15","39580","debit","food"
822,58,"Female","Astana","mass",822,"100546",11177,"2024-07-30","37375","debit","shopping"
26,50,"Male","Shymkent","mass",26,"281854",11178,"2024-05-14","14037","debit","shopping"
469,49,"Female","Astana","mass",469,"196375",11179,"2024-04-19","31631","debit","shopping"
862,20,"Male","Astana","mass",862,"143888",11180,"2024-07-16","19669","debit","salary"
476,33,"Male","Almaty","mass",476,"322854",11181,"2024-04-09","12443","debit","food"
356,62,"Male","Shymkent","premium",356,"842840",11182,"2024-02-21","46903","debit","food"
26,50,"Male","Shymkent","mass",26,"281854",11183,"2024-01-03","11633","credit","shopping"
34,45,"Male","Almaty","mass",34,"151094",11184,"2024-04-18","49447","debit","shopping"
264,53,"Female","Shymkent","mass",264,"435928",11185,"2024-06-07","31232","credit","atm"
138,52,"Female","Shymkent","mass",138,"173423",11186,"2024-12-09","31456","debit","food"
816,39,"Male","Astana","premium",816,"698730",11187,"2024-03-03","15538","credit","shopping"
695,25,"Male","Almaty","mass",695,"287644",11188,"2024-05-31","26466","debit","shopping"
875,54,"Male","Shymkent","mass",875,"926863",11189,"2024-06-24","14068","debit","shopping"
754,31,"Female","Astana","mass",754,"522710",11190,"2024-04-09","17590","credit","atm"
566,29,"Female","Almaty","mass",566,"254024",11191,"2024-10-17","19273","debit","food"
462,61,"Female","Astana","mass",462,"45833",11192,"2024-01-25","10476","credit","food"
168,62,"Male","Shymkent","premium",168,"147745",11193,"2024-07-02","25214","debit","food"
631,37,"Male","Astana","mass",631,"23248",11194,"2024-12-24","21268","credit","atm"
655,42,"Male","Almaty","mass",655,"477177",11195,"2024-09-03","818","debit","salary"
81,31,"Male","Astana","mass",81,"445376",11196,"2024-01-21","39944","debit","atm"
757,18,"Female","Shymkent","mass",757,"899485",11197,"2024-05-22","36863","debit","transfer"
914,19,"Male","Shymkent","mass",914,"51717",11198,"2024-08-13","405","debit","atm"
864,29,"Male","Astana","mass",864,"851480",11199,"2024-05-10","21914","debit","transfer"
870,34,"Female","Shymkent","mass",870,"36468",11200,"2024-01-10","41447","debit","shopping"
407,64,"Female","Almaty","mass",407,"606226",11201,"2024-06-26","41784","credit","transfer"
574,46,"Male","Shymkent","premium",574,"91176",11202,"2024-07-25","30811","debit","atm"
46,26,"Female","Astana","premium",46,"405513",11203,"2024-05-05","14277","credit","salary"
599,46,"Male","Shymkent","mass",599,"906161",11204,"2024-12-01","46070","credit","food"
611,65,"Male","Astana","mass",611,"853329",11205,"2024-01-13","24670","debit","atm"
807,18,"Male","Shymkent","mass",807,"703221",11206,"2024-02-13","35464","debit","food"
911,22,"Male","Almaty","premium",911,"827585",11207,"2024-08-23","47709","debit","transfer"
53,26,"Male","Astana","mass",53,"390642",11208,"2024-06-23","18919","debit","shopping"
984,31,"Female","Shymkent","premium",984,"798009",11209,"2024-09-06","31491","credit","shopping"
704,62,"Male","Almaty","premium",704,"690796",11210,"2024-02-24","15888","debit","atm"
959,62,"Female","Astana","mass",959,"295809",11211,"2024-06-09","48751","debit","transfer"
476,33,"Male","Almaty","mass",476,"322854",11212,"2024-09-28","9996","debit","transfer"
592,68,"Female","Astana","mass",592,"808301",11213,"2024-02-17","20659","debit","food"
16,41,"Female","Almaty","mass",16,"499797",11214,"2024-10-17","23665","debit","transfer"
360,44,"Male","Astana","mass",360,"125355",11215,"2024-02-20","21026","debit","salary"
487,43,"Male","Astana","mass",487,"232930",11216,"2024-11-29","13476","credit","shopping"
838,27,"Female","Astana","mass",838,"404015",11217,"2024-04-14","21975","debit","salary"
706,53,"Male","Astana","mass",706,"325203",11218,"2024-12-12","47706","debit","salary"
502,56,"Female","Astana","mass",502,"619055",11219,"2024-08-29","12957","credit","food"
141,54,"Male","Astana","mass",141,"213606",11220,"2024-12-28","1383","debit","transfer"
620,54,"Female","Almaty","premium",620,"372397",11221,"2024-12-15","15020","debit","food"
815,42,"Female","Astana","mass",815,"384583",11222,"2024-10-17","347","debit","shopping"
777,45,"Male","Shymkent","mass",777,"770644",11223,"2024-12-16","30946","debit","food"
447,40,"Female","Shymkent","premium",447,"849307",11224,"2024-01-12","6742","debit","salary"
290,33,"Female","Astana","mass",290,"739804",11225,"2024-04-13","17465","debit","food"
209,61,"Male","Astana","mass",209,"740520",11226,"2024-02-04","37231","debit","transfer"
475,69,"Female","Almaty","mass",475,"622006",11227,"2024-08-13","46819","debit","food"
413,19,"Male","Shymkent","mass",413,"608814",11228,"2024-06-15","18049","debit","transfer"
677,27,"Female","Astana","mass",677,"101948",11229,"2024-05-07","33603","debit","salary"
427,42,"Male","Shymkent","mass",427,"122332",11230,"2024-12-17","10951","credit","transfer"
854,49,"Female","Astana","premium",854,"802242",11231,"2024-07-22","14506","credit","transfer"
371,21,"Male","Almaty","mass",371,"507831",11232,"2024-10-10","15028","credit","transfer"
832,22,"Female","Shymkent","mass",832,"919424",11233,"2024-07-29","16932","debit","transfer"
664,56,"Female","Shymkent","premium",664,"859665",11234,"2024-01-11","7634","debit","shopping"
967,60,"Female","Shymkent","mass",967,"673249",11235,"2024-10-10","1935","debit","atm"
290,33,"Female","Astana","mass",290,"739804",11236,"2024-08-19","4815","credit","shopping"
432,62,"Male","Astana","mass",432,"842065",11237,"2024-01-20","33481","debit","food"
268,36,"Male","Shymkent","premium",268,"272872",11238,"2024-08-30","22718","credit","shopping"
151,26,"Male","Shymkent","mass",151,"362916",11239,"2024-11-09","976","credit","shopping"
719,30,"Female","Astana","mass",719,"426044",11240,"2024-10-22","43635","debit","transfer"
255,65,"Male","Shymkent","premium",255,"743859",11241,"2024-09-19","9425","debit","food"
353,47,"Female","Almaty","mass",353,"529274",11242,"2024-12-07","29546","debit","food"
377,47,"Male","Shymkent","mass",377,"273586",11243,"2024-09-12","33539","debit","salary"
653,52,"Female","Shymkent","premium",653,"595131",11244,"2024-03-16","1730","debit","transfer"
855,51,"Male","Shymkent","mass",855,"922630",11245,"2024-12-14","33228","debit","shopping"
358,25,"Female","Astana","premium",358,"646238",11246,"2024-02-04","14813","debit","salary"
608,52,"Male","Almaty","premium",608,"320815",11247,"2024-04-16","10684","debit","salary"
941,38,"Female","Astana","premium",941,"767669",11248,"2024-05-29","4001","credit","shopping"
370,36,"Male","Almaty","mass",370,"511181",11249,"2024-09-30","47658","credit","food"
227,34,"Male","Astana","mass",227,"138286",11250,"2024-03-26","16550","credit","transfer"
705,21,"Male","Almaty","mass",705,"309550",11251,"2024-03-23","27710","debit","transfer"
303,58,"Female","Almaty","mass",303,"262318",11252,"2024-02-03","22161","debit","shopping"
826,65,"Female","Almaty","mass",826,"231324",11253,"2024-11-25","15414","debit","transfer"
389,52,"Male","Almaty","mass",389,"92036",11254,"2024-03-23","2190","debit","atm"
377,47,"Male","Shymkent","mass",377,"273586",11255,"2024-04-11","26952","debit","salary"
973,25,"Female","Almaty","mass",973,"878499",11256,"2024-01-09","22554","debit","salary"
118,22,"Male","Almaty","mass",118,"735430",11257,"2024-11-02","11807","debit","atm"
5,60,"Male","Almaty","mass",5,"111086",11258,"2024-01-28","31667","debit","transfer"
444,51,"Female","Almaty","premium",444,"934405",11259,"2024-08-09","33923","debit","food"
352,63,"Female","Astana","mass",352,"708175",11260,"2024-10-07","32107","credit","atm"
755,32,"Male","Astana","mass",755,"745423",11261,"2024-07-28","39124","credit","atm"
533,54,"Male","Shymkent","mass",533,"60272",11262,"2024-01-26","14241","credit","salary"
664,56,"Female","Shymkent","premium",664,"859665",11263,"2024-05-26","12846","debit","food"
640,58,"Female","Shymkent","mass",640,"174875",11264,"2024-08-06","3447","credit","food"
124,26,"Female","Shymkent","mass",124,"269956",11265,"2024-12-21","9461","debit","transfer"
658,53,"Male","Almaty","mass",658,"487025",11266,"2024-03-08","46536","debit","food"
277,35,"Male","Shymkent","mass",277,"220357",11267,"2024-10-31","4201","credit","transfer"
822,58,"Female","Astana","mass",822,"100546",11268,"2024-01-26","40375","debit","shopping"
394,40,"Female","Shymkent","mass",394,"281696",11269,"2024-10-27","48195","credit","atm"
664,56,"Female","Shymkent","premium",664,"859665",11270,"2024-11-18","41553","debit","atm"
360,44,"Male","Astana","mass",360,"125355",11271,"2024-04-26","36047","debit","transfer"
623,30,"Male","Astana","mass",623,"787301",11272,"2024-04-09","32768","debit","transfer"
469,49,"Female","Astana","mass",469,"196375",11273,"2024-05-14","44903","credit","transfer"
985,41,"Male","Almaty","mass",985,"863731",11274,"2024-09-22","29710","debit","atm"
628,47,"Female","Almaty","mass",628,"896749",11275,"2024-07-14","17847","credit","transfer"
700,69,"Male","Shymkent","mass",700,"673812",11276,"2024-05-29","15109","debit","atm"
57,45,"Female","Almaty","premium",57,"446790",11277,"2024-09-10","23751","debit","atm"
251,51,"Male","Astana","mass",251,"798729",11278,"2024-11-04","44458","credit","salary"
896,41,"Male","Shymkent","mass",896,"397650",11279,"2024-01-29","1156","debit","salary"
919,28,"Female","Shymkent","mass",919,"207139",11280,"2024-05-06","33010","debit","shopping"
150,44,"Male","Shymkent","mass",150,"438242",11281,"2024-07-09","11607","debit","shopping"
452,39,"Female","Almaty","mass",452,"896473",11282,"2024-07-07","21315","debit","food"
162,49,"Female","Shymkent","mass",162,"964572",11283,"2024-11-07","27449","debit","transfer"
120,56,"Female","Astana","mass",120,"829430",11284,"2024-04-30","30475","debit","atm"
582,52,"Male","Astana","mass",582,"43764",11285,"2024-08-23","10176","credit","food"
924,48,"Female","Astana","mass",924,"76848",11286,"2024-11-08","45105","debit","salary"
351,39,"Female","Astana","mass",351,"297675",11287,"2024-02-06","35349","credit","atm"
99,46,"Male","Shymkent","premium",99,"305505",11288,"2024-09-25","10182","debit","food"
167,56,"Female","Astana","mass",167,"978754",11289,"2024-08-12","40764","debit","salary"
810,64,"Female","Astana","mass",810,"964725",11290,"2024-02-16","19609","debit","shopping"
663,59,"Male","Shymkent","mass",663,"178267",11291,"2024-11-26","7150","debit","transfer"
838,27,"Female","Astana","mass",838,"404015",11292,"2024-07-10","38879","debit","transfer"
976,69,"Male","Shymkent","mass",976,"934137",11293,"2024-12-18","48198","debit","food"
514,31,"Female","Shymkent","mass",514,"828569",11294,"2024-03-31","11514","debit","salary"
664,56,"Female","Shymkent","premium",664,"859665",11295,"2024-12-24","37018","debit","food"
401,20,"Female","Astana","mass",401,"293946",11296,"2024-05-25","15976","debit","salary"
365,45,"Male","Astana","mass",365,"410482",11297,"2024-04-27","7104","credit","salary"
577,48,"Male","Almaty","mass",577,"796883",11298,"2024-06-21","9298","credit","transfer"
326,46,"Male","Shymkent","mass",326,"181517",11299,"2024-08-24","27866","credit","shopping"
581,67,"Female","Astana","mass",581,"221552",11300,"2024-08-20","34088","debit","shopping"
633,42,"Male","Almaty","mass",633,"698876",11301,"2024-01-24","37529","credit","atm"
621,29,"Male","Shymkent","mass",621,"993666",11302,"2024-03-26","37734","credit","salary"
828,45,"Male","Astana","mass",828,"685409",11303,"2024-02-28","1897","debit","transfer"
247,55,"Female","Shymkent","premium",247,"139784",11304,"2024-09-11","38842","credit","salary"
434,18,"Female","Almaty","mass",434,"576201",11305,"2024-09-15","13265","debit","atm"
93,64,"Female","Almaty","mass",93,"479336",11306,"2024-03-07","19355","debit","transfer"
268,36,"Male","Shymkent","premium",268,"272872",11307,"2024-01-14","39873","debit","salary"
615,56,"Female","Almaty","mass",615,"398499",11308,"2024-04-05","4712","debit","shopping"
943,35,"Female","Astana","mass",943,"939839",11309,"2024-09-28","25380","debit","shopping"
963,64,"Male","Astana","mass",963,"834440",11310,"2024-08-04","42733","credit","atm"
624,40,"Male","Almaty","premium",624,"883520",11311,"2024-07-15","31628","debit","shopping"
321,52,"Female","Shymkent","premium",321,"495010",11312,"2024-07-08","44759","debit","salary"
923,33,"Male","Almaty","mass",923,"535352",11313,"2024-07-05","10383","debit","atm"
816,39,"Male","Astana","premium",816,"698730",11314,"2024-12-16","5053","debit","food"
856,45,"Male","Shymkent","mass",856,"161081",11315,"2024-05-28","20798","credit","atm"
62,64,"Female","Astana","mass",62,"492148",11316,"2024-11-12","39919","debit","shopping"
300,54,"Female","Astana","premium",300,"303664",11317,"2024-02-20","45413","debit","transfer"
403,63,"Male","Almaty","mass",403,"488765",11318,"2024-07-19","22116","credit","atm"
955,51,"Male","Almaty","mass",955,"383071",11319,"2024-03-25","13348","debit","salary"
648,69,"Male","Shymkent","mass",648,"887553",11320,"2024-07-19","17376","credit","atm"
567,20,"Female","Shymkent","mass",567,"655258",11321,"2024-01-10","31108","debit","shopping"
620,54,"Female","Almaty","premium",620,"372397",11322,"2024-09-24","32313","debit","atm"
303,58,"Female","Almaty","mass",303,"262318",11323,"2024-07-30","17455","credit","salary"
770,45,"Male","Almaty","mass",770,"455150",11324,"2024-09-11","16586","debit","salary"
253,39,"Male","Shymkent","mass",253,"813560",11325,"2024-12-18","15239","debit","shopping"
734,55,"Male","Shymkent","mass",734,"61753",11326,"2024-07-10","48376","credit","salary"
478,67,"Male","Shymkent","mass",478,"984558",11327,"2024-07-17","21629","debit","shopping"
369,65,"Female","Shymkent","mass",369,"961030",11328,"2024-09-13","36114","debit","atm"
679,34,"Female","Astana","mass",679,"553781",11329,"2024-01-14","20196","credit","atm"
941,38,"Female","Astana","premium",941,"767669",11330,"2024-06-21","30217","debit","food"
160,66,"Male","Astana","mass",160,"801955",11331,"2024-07-18","46833","debit","shopping"
961,26,"Female","Almaty","mass",961,"173311",11332,"2024-12-02","3517","debit","transfer"
166,40,"Male","Shymkent","mass",166,"347139",11333,"2024-03-02","6545","debit","shopping"
205,54,"Male","Almaty","premium",205,"151538",11334,"2024-02-14","5517","credit","atm"
267,20,"Female","Astana","premium",267,"33872",11335,"2024-11-30","15594","debit","atm"
138,52,"Female","Shymkent","mass",138,"173423",11336,"2024-08-31","46234","debit","salary"
368,22,"Female","Almaty","premium",368,"389959",11337,"2024-06-04","13402","credit","food"
443,45,"Female","Astana","mass",443,"403777",11338,"2024-09-20","36527","credit","transfer"
858,25,"Female","Shymkent","mass",858,"353076",11339,"2024-10-06","40374","debit","food"
760,40,"Male","Astana","mass",760,"838357",11340,"2024-01-07","32198","debit","shopping"
567,20,"Female","Shymkent","mass",567,"655258",11341,"2024-01-28","28903","credit","shopping"
916,60,"Female","Astana","mass",916,"355054",11342,"2024-03-30","29264","debit","atm"
721,45,"Male","Astana","mass",721,"943993",11343,"2024-07-27","38541","debit","salary"
17,20,"Female","Shymkent","mass",17,"158763",11344,"2024-07-09","35025","debit","transfer"
68,57,"Female","Astana","mass",68,"937562",11345,"2024-08-17","49833","debit","salary"
133,52,"Female","Shymkent","mass",133,"387699",11346,"2024-01-06","33663","credit","transfer"
700,69,"Male","Shymkent","mass",700,"673812",11347,"2024-09-23","11489","credit","food"
919,28,"Female","Shymkent","mass",919,"207139",11348,"2024-02-07","44427","debit","atm"
430,24,"Female","Astana","mass",430,"89116",11349,"2024-02-01","13590","credit","salary"
308,20,"Male","Shymkent","mass",308,"629698",11350,"2024-10-08","6144","debit","shopping"
650,64,"Male","Almaty","mass",650,"806457",11351,"2024-08-10","41869","debit","atm"
174,49,"Male","Astana","premium",174,"437100",11352,"2024-10-14","27609","credit","transfer"
412,59,"Male","Almaty","mass",412,"339933",11353,"2024-06-11","27944","debit","atm"
97,62,"Male","Almaty","mass",97,"742800",11354,"2024-05-09","21704","credit","shopping"
683,30,"Male","Almaty","mass",683,"138368",11355,"2024-06-09","27660","debit","shopping"
154,43,"Female","Almaty","mass",154,"353646",11356,"2024-01-07","672","debit","transfer"
695,25,"Male","Almaty","mass",695,"287644",11357,"2024-07-31","1306","credit","atm"
242,23,"Male","Astana","mass",242,"702495",11358,"2024-03-29","49151","debit","salary"
304,52,"Male","Shymkent","mass",304,"92268",11359,"2024-03-20","13196","debit","atm"
285,48,"Female","Shymkent","mass",285,"522552",11360,"2024-12-02","29650","debit","shopping"
27,29,"Male","Shymkent","premium",27,"370858",11361,"2024-12-18","35328","credit","transfer"
402,57,"Male","Shymkent","premium",402,"609312",11362,"2024-12-24","20489","debit","food"
360,44,"Male","Astana","mass",360,"125355",11363,"2024-09-21","37793","credit","food"
60,61,"Female","Almaty","mass",60,"533459",11364,"2024-11-18","19097","debit","atm"
202,25,"Female","Astana","mass",202,"208859",11365,"2024-06-24","34583","debit","shopping"
762,29,"Female","Almaty","premium",762,"898332",11366,"2024-06-11","47307","credit","atm"
874,32,"Female","Almaty","premium",874,"423291",11367,"2024-11-13","21729","debit","transfer"
581,67,"Female","Astana","mass",581,"221552",11368,"2024-11-21","34437","debit","salary"
970,43,"Male","Astana","mass",970,"340686",11369,"2024-07-29","17160","credit","food"
370,36,"Male","Almaty","mass",370,"511181",11370,"2024-09-04","46100","debit","atm"
533,54,"Male","Shymkent","mass",533,"60272",11371,"2024-03-18","42893","debit","shopping"
152,32,"Male","Astana","mass",152,"178048",11372,"2024-09-15","14705","credit","food"
102,18,"Female","Shymkent","mass",102,"157608",11373,"2024-01-06","35381","credit","food"
899,59,"Male","Astana","mass",899,"917262",11374,"2024-03-26","41860","debit","salary"
1000,55,"Male","Shymkent","mass",1000,"953244",11375,"2024-11-04","9433","debit","atm"
607,41,"Female","Shymkent","mass",607,"558685",11376,"2024-05-11","49093","credit","salary"
446,49,"Male","Astana","premium",446,"95556",11377,"2024-01-10","29887","debit","shopping"
873,40,"Male","Shymkent","mass",873,"178969",11378,"2024-08-11","14023","debit","shopping"
229,19,"Male","Astana","mass",229,"126479",11379,"2024-02-18","34899","debit","atm"
125,25,"Male","Shymkent","mass",125,"61844",11380,"2024-01-13","42170","debit","food"
770,45,"Male","Almaty","mass",770,"455150",11381,"2024-12-04","4429","credit","transfer"
834,20,"Female","Astana","mass",834,"725084",11382,"2024-06-19","5422","debit","salary"
999,35,"Male","Shymkent","mass",999,"558981",11383,"2024-09-02","33923","debit","food"
881,56,"Male","Shymkent","mass",881,"845623",11384,"2024-12-23","31176","credit","shopping"
938,67,"Male","Shymkent","mass",938,"420162",11385,"2024-06-24","39975","credit","shopping"
236,18,"Female","Shymkent","mass",236,"319759",11386,"2024-08-05","38538","debit","food"
162,49,"Female","Shymkent","mass",162,"964572",11387,"2024-06-06","45249","debit","food"
554,49,"Male","Astana","mass",554,"640794",11388,"2024-10-25","13933","credit","shopping"
788,45,"Male","Astana","mass",788,"594557",11389,"2024-06-07","18234","credit","salary"
353,47,"Female","Almaty","mass",353,"529274",11390,"2024-11-02","7675","debit","salary"
68,57,"Female","Astana","mass",68,"937562",11391,"2024-10-20","11463","debit","food"
173,30,"Male","Almaty","mass",173,"770326",11392,"2024-05-26","22871","debit","atm"
843,31,"Male","Almaty","mass",843,"207772",11393,"2024-05-30","28829","debit","shopping"
637,66,"Female","Shymkent","mass",637,"475430",11394,"2024-06-22","35880","debit","transfer"
682,63,"Female","Shymkent","mass",682,"724174",11395,"2024-10-23","19912","credit","shopping"
559,67,"Female","Shymkent","mass",559,"312660",11396,"2024-07-20","44622","debit","salary"
261,46,"Female","Astana","mass",261,"949349",11397,"2024-03-19","22947","debit","salary"
217,66,"Male","Almaty","mass",217,"668516",11398,"2024-09-25","5238","debit","transfer"
817,44,"Female","Astana","mass",817,"794760",11399,"2024-12-01","25032","debit","salary"
124,26,"Female","Shymkent","mass",124,"269956",11400,"2024-04-11","21739","debit","transfer"
805,22,"Female","Astana","mass",805,"493814",11401,"2024-04-18","49066","debit","salary"
